,n_track,set_section,artist,track,set_name
1259,22,1,Soccer96 feat. Swann Hunter,Flight Formation,"2016-12-16 - Bonobo - Outlier Radio 004, NTS Radio"
1260,23,1,Harmonious Thelonious,Drums and Claps,"2016-12-16 - Bonobo - Outlier Radio 004, NTS Radio"
1261,24,1,DJ Q,Feelin' Moody,"2016-12-16 - Bonobo - Outlier Radio 004, NTS Radio"
1262,25,1,Yamato,The Black Cat,"2016-12-16 - Bonobo - Outlier Radio 004, NTS Radio"
1263,26,1,Matteus Tavares,My Money's Gone,"2016-12-16 - Bonobo - Outlier Radio 004, NTS Radio"
1264,27,1,Jullian Gomes,Somewhere,"2016-12-16 - Bonobo - Outlier Radio 004, NTS Radio"
1265,1,1,Bonobo,Bambro Koyo Ganda,"2017-02-10 - Bonobo @ Mixmag Live, Village Underground, London"
1266,2,1,Bonobo,Outlier,"2017-02-10 - Bonobo @ Mixmag Live, Village Underground, London"
1267,3,1,Nadastrom vs Heartbreak,Church,"2017-02-10 - Bonobo @ Mixmag Live, Village Underground, London"
1268,4,1,Bonobo,7th Sevens,"2017-02-10 - Bonobo @ Mixmag Live, Village Underground, London"
1269,5,1,Concept Neuf,The Path,"2017-02-10 - Bonobo @ Mixmag Live, Village Underground, London"
1270,6,1,Bonobo,Cirrus,"2017-02-10 - Bonobo @ Mixmag Live, Village Underground, London"
1271,7,1,DJ Click,Lila Club,"2017-02-10 - Bonobo @ Mixmag Live, Village Underground, London"
1272,8,1,O'Flynn,Tyrion,"2017-02-10 - Bonobo @ Mixmag Live, Village Underground, London"
1273,9,1,Bonobo,We Could Forever,"2017-02-10 - Bonobo @ Mixmag Live, Village Underground, London"
1274,10,1,SOCCER96,Flight Formation,"2017-02-10 - Bonobo @ Mixmag Live, Village Underground, London"
1275,11,1,Tee Mango,Leave You,"2017-02-10 - Bonobo @ Mixmag Live, Village Underground, London"
1276,12,1,Bonobo,Boston Common,"2017-02-10 - Bonobo @ Mixmag Live, Village Underground, London"
1277,13,1,Denis Sulta,Nein Fortiate,"2017-02-10 - Bonobo @ Mixmag Live, Village Underground, London"
1278,14,1,John Talabot,Voices,"2017-02-10 - Bonobo @ Mixmag Live, Village Underground, London"
1279,15,1,Appleblim,Avebury,"2017-02-10 - Bonobo @ Mixmag Live, Village Underground, London"
1280,16,1,Butch,Dope,"2017-02-10 - Bonobo @ Mixmag Live, Village Underground, London"
1281,17,1,Scottie B,Niggaz Fightin,"2017-02-10 - Bonobo @ Mixmag Live, Village Underground, London"
1282,18,1,KiNK,Existence,"2017-02-10 - Bonobo @ Mixmag Live, Village Underground, London"
1283,19,1,Dinky,Casa,"2017-02-10 - Bonobo @ Mixmag Live, Village Underground, London"
1284,20,1,Fela Kuti,Shakara,"2017-02-10 - Bonobo @ Mixmag Live, Village Underground, London"
1285,21,1,Ryan Anthony,Get Together,"2017-02-10 - Bonobo @ Mixmag Live, Village Underground, London"
1286,22,1,Moloko,Sing It Back,"2017-02-10 - Bonobo @ Mixmag Live, Village Underground, London"
1287,23,1,Dark Sky,IYP,"2017-02-10 - Bonobo @ Mixmag Live, Village Underground, London"
1288,24,1,Bonobo,Kerala,"2017-02-10 - Bonobo @ Mixmag Live, Village Underground, London"
1289,25,1,Dark Sky,Kilter,"2017-02-10 - Bonobo @ Mixmag Live, Village Underground, London"
1290,26,1,Young Marco Feat. What I Had,The Best I Could Do,"2017-02-10 - Bonobo @ Mixmag Live, Village Underground, London"
1291,27,1,B.Traits,North Shore,"2017-02-10 - Bonobo @ Mixmag Live, Village Underground, London"
1292,1,1,Bonobo,Bambro Koyo Ganda,2017-02-14 - Bonobo - The Cover Mix
1293,2,1,O'Flynn,Glow Worm,2017-02-14 - Bonobo - The Cover Mix
1294,3,1,Bonobo,Outlier,2017-02-14 - Bonobo - The Cover Mix
1295,4,1,Theo Parrish,Warrior Code,2017-02-14 - Bonobo - The Cover Mix
1296,5,1,Bonobo,No Reason,2017-02-14 - Bonobo - The Cover Mix
1297,6,1,Hot Chip,Atomic Bomb,2017-02-14 - Bonobo - The Cover Mix
1298,7,1,Kidkanevil Feat. Phasma,Inakunaru,2017-02-14 - Bonobo - The Cover Mix
1299,8,1,Soccer96 Feat. Swann Hunter,Flight Formation (Glenn Astro DJ,2017-02-14 - Bonobo - The Cover Mix
1300,9,1,Music People,Always On,2017-02-14 - Bonobo - The Cover Mix
1301,10,1,Liquid Dope,Terra,2017-02-14 - Bonobo - The Cover Mix
1302,11,1,Axel Boman,Moon Dancer,2017-02-14 - Bonobo - The Cover Mix
1303,12,1,Youandewan,10405,2017-02-14 - Bonobo - The Cover Mix
1304,13,1,Denis Sulta,Nein Fortiate,2017-02-14 - Bonobo - The Cover Mix
1305,14,1,Gold Panda,Chiba Days,2017-02-14 - Bonobo - The Cover Mix
1306,1,1,Bonobo,Migration,"2017-03-25 - Bonobo (Live PA) @ 6 Music Festival, Glasgow, Scotland"
1307,2,1,Bonobo,7th Sevens,"2017-03-25 - Bonobo (Live PA) @ 6 Music Festival, Glasgow, Scotland"
1308,3,1,Bonobo Feat. Szjerdene,Break Apart,"2017-03-25 - Bonobo (Live PA) @ 6 Music Festival, Glasgow, Scotland"
1309,4,1,Bonobo Feat. Szjerdene,Towers,"2017-03-25 - Bonobo (Live PA) @ 6 Music Festival, Glasgow, Scotland"
1310,5,1,Bonobo,Kiara / TT / Kong,"2017-03-25 - Bonobo (Live PA) @ 6 Music Festival, Glasgow, Scotland"
1311,6,1,Bonobo Feat. Szjerdene,Surface,"2017-03-25 - Bonobo (Live PA) @ 6 Music Festival, Glasgow, Scotland"
1312,7,1,Bonobo,Bambro,"2017-03-25 - Bonobo (Live PA) @ 6 Music Festival, Glasgow, Scotland"
1313,8,1,Bonobo,Cirrus,"2017-03-25 - Bonobo (Live PA) @ 6 Music Festival, Glasgow, Scotland"
1314,9,1,Bonobo,Outlier,"2017-03-25 - Bonobo (Live PA) @ 6 Music Festival, Glasgow, Scotland"
1315,10,1,Bonobo,Flashlight,"2017-03-25 - Bonobo (Live PA) @ 6 Music Festival, Glasgow, Scotland"
1316,11,1,Bonobo,We Could Forever,"2017-03-25 - Bonobo (Live PA) @ 6 Music Festival, Glasgow, Scotland"
1317,12,1,Bonobo Feat. Szjerdene,No Reason,"2017-03-25 - Bonobo (Live PA) @ 6 Music Festival, Glasgow, Scotland"
1318,13,1,Bonobo,Ontario,"2017-03-25 - Bonobo (Live PA) @ 6 Music Festival, Glasgow, Scotland"
1319,14,1,Bonobo,Figures,"2017-03-25 - Bonobo (Live PA) @ 6 Music Festival, Glasgow, Scotland"
1320,15,1,Bonobo,Kerala,"2017-03-25 - Bonobo (Live PA) @ 6 Music Festival, Glasgow, Scotland"
1321,16,1,Bonobo,Transits,"2017-03-25 - Bonobo (Live PA) @ 6 Music Festival, Glasgow, Scotland"
1322,17,1,Bonobo,Know You,"2017-03-25 - Bonobo (Live PA) @ 6 Music Festival, Glasgow, Scotland"
1323,1,1,Chihei Hatakeyama,Prince of the Sea,"2017-11-20 - Bonobo - Outlier Radio, NTS Radio"
1324,2,1,Sudan Archives,Come Meh Way,"2017-11-20 - Bonobo - Outlier Radio, NTS Radio"
1325,3,1,Zara McFarlane,In Between Worlds,"2017-11-20 - Bonobo - Outlier Radio, NTS Radio"
1326,4,1,Susso,Alagi,"2017-11-20 - Bonobo - Outlier Radio, NTS Radio"
1327,5,1,Blue Lab Beats,Pineapple feat. Moses Boyd & Nérija,"2017-11-20 - Bonobo - Outlier Radio, NTS Radio"
1328,6,1,Harmonious Thelonious,Apakapa,"2017-11-20 - Bonobo - Outlier Radio, NTS Radio"
1329,7,1,"James Holden, The Animal Spirits",Pass Through the Fire,"2017-11-20 - Bonobo - Outlier Radio, NTS Radio"
1330,8,1,Mammal Hands,Boreal Forest,"2017-11-20 - Bonobo - Outlier Radio, NTS Radio"
1331,9,1,HNNY,Till Dig,"2017-11-20 - Bonobo - Outlier Radio, NTS Radio"
1332,10,1,Photay,Inharmonious Slog,"2017-11-20 - Bonobo - Outlier Radio, NTS Radio"
1333,11,1,Lord Echo,Life on Earth,"2017-11-20 - Bonobo - Outlier Radio, NTS Radio"
1334,12,1,George Fitzgerald,Burns,"2017-11-20 - Bonobo - Outlier Radio, NTS Radio"
1335,13,1,Kaitlyn Aurelia Smith,I Will Make Room for You,"2017-11-20 - Bonobo - Outlier Radio, NTS Radio"
1336,14,1,Matt Karmil,Can't Find It,"2017-11-20 - Bonobo - Outlier Radio, NTS Radio"
1337,15,1,DJ Richard,Path of Ruin,"2017-11-20 - Bonobo - Outlier Radio, NTS Radio"
1338,16,1,Avalon Emerson,One More Fluorescent Rush,"2017-11-20 - Bonobo - Outlier Radio, NTS Radio"
1339,17,1,Lone,Arc,"2017-11-20 - Bonobo - Outlier Radio, NTS Radio"
1340,18,1,DJ Seinfeld,U Hold Me Without Touch,"2017-11-20 - Bonobo - Outlier Radio, NTS Radio"
1341,19,1,Bicep,Glue,"2017-11-20 - Bonobo - Outlier Radio, NTS Radio"
1342,20,1,Kiamsmos,Blurred,"2017-11-20 - Bonobo - Outlier Radio, NTS Radio"
1343,21,1,Walton,Praying Mantis,"2017-11-20 - Bonobo - Outlier Radio, NTS Radio"
1344,22,1,Djrum,Showreel Pt. 2,"2017-11-20 - Bonobo - Outlier Radio, NTS Radio"
1345,23,1,Appleblim,Sacred Rowan Grove,"2017-11-20 - Bonobo - Outlier Radio, NTS Radio"
1346,24,1,Agnes Obel,Stretch Your Eyes,"2017-11-20 - Bonobo - Outlier Radio, NTS Radio"
1347,25,1,Penya,Why So Angry,"2017-11-20 - Bonobo - Outlier Radio, NTS Radio"
1348,26,1,Anenon,Verso,"2017-11-20 - Bonobo - Outlier Radio, NTS Radio"
1349,1,1,Less Bells,Forest Ghosts,"2018-08-31 - Bonobo - Outlier Radio, NTS Radio"
1350,2,1,Jonny Drop,Last Winter,"2018-08-31 - Bonobo - Outlier Radio, NTS Radio"
1351,3,1,"Yussef Dayes, Alfa Mist, Mansur Brown",Love Is The Message,"2018-08-31 - Bonobo - Outlier Radio, NTS Radio"
1352,4,1,Örtmek,Özil Dans,"2018-08-31 - Bonobo - Outlier Radio, NTS Radio"
1353,5,1,Szun Waves,Temple,"2018-08-31 - Bonobo - Outlier Radio, NTS Radio"
1354,6,1,Alex Kassian,Hidden Tropics,"2018-08-31 - Bonobo - Outlier Radio, NTS Radio"
1355,7,1,Âme,No War,"2018-08-31 - Bonobo - Outlier Radio, NTS Radio"
1356,8,1,Vermont,Dschuna,"2018-08-31 - Bonobo - Outlier Radio, NTS Radio"
1357,9,1,Tim Parker,Slanted,"2018-08-31 - Bonobo - Outlier Radio, NTS Radio"
1358,10,1,Lil Silva,Making Sense,"2018-08-31 - Bonobo - Outlier Radio, NTS Radio"
1359,11,1,Djrum,Waters Rising,"2018-08-31 - Bonobo - Outlier Radio, NTS Radio"
1360,12,1,Ólafur Arnalds,Undir,"2018-08-31 - Bonobo - Outlier Radio, NTS Radio"
1361,13,1,Dorian Concept,J Buyers,"2018-08-31 - Bonobo - Outlier Radio, NTS Radio"
1362,14,1,Gacha Bakradze,Restless,"2018-08-31 - Bonobo - Outlier Radio, NTS Radio"
1363,15,1,LT,Mesosphere,"2018-08-31 - Bonobo - Outlier Radio, NTS Radio"
1364,16,1,Auntie Flo,Cape Town Jam,"2018-08-31 - Bonobo - Outlier Radio, NTS Radio"
1365,17,1,Jitwam,Desires,"2018-08-31 - Bonobo - Outlier Radio, NTS Radio"
1366,18,1,De Frank Professionals,Afe Ato Yen Bio,"2018-08-31 - Bonobo - Outlier Radio, NTS Radio"
1367,19,1,Brief Encounter,Where Will I Go,"2018-08-31 - Bonobo - Outlier Radio, NTS Radio"
1368,20,1,Andras Fox,Your Life,"2018-08-31 - Bonobo - Outlier Radio, NTS Radio"
1369,21,1,Max Cooper,Identity,"2018-08-31 - Bonobo - Outlier Radio, NTS Radio"
1370,22,1,Naduve,Ready Set Go,"2018-08-31 - Bonobo - Outlier Radio, NTS Radio"
1371,23,1,Fouk,Mating Call,"2018-08-31 - Bonobo - Outlier Radio, NTS Radio"
1372,24,1,Mandar,String Theory,"2018-08-31 - Bonobo - Outlier Radio, NTS Radio"
1373,1,1,Bonobo,Flicker,2019-12-31 - Bonobo - Beats 1 Radio New Year's Eve Mix
1374,2,1,Earth Trax & Newborn Jr. Feat. Annjet,If You,2019-12-31 - Bonobo - Beats 1 Radio New Year's Eve Mix
1375,3,1,DJ Seinfield,Stargad,2019-12-31 - Bonobo - Beats 1 Radio New Year's Eve Mix
1376,4,1,Nepa Allstar,The Way,2019-12-31 - Bonobo - Beats 1 Radio New Year's Eve Mix
1377,5,1,Throwing Snow,Rheged,2019-12-31 - Bonobo - Beats 1 Radio New Year's Eve Mix
1378,6,1,Rone,Mirapolis,2019-12-31 - Bonobo - Beats 1 Radio New Year's Eve Mix
1379,7,1,R. Lyle,Perpetrator,2019-12-31 - Bonobo - Beats 1 Radio New Year's Eve Mix
1380,8,1,Barakas,Roach,2019-12-31 - Bonobo - Beats 1 Radio New Year's Eve Mix
1381,9,1,Dan Kyle,Focus,2019-12-31 - Bonobo - Beats 1 Radio New Year's Eve Mix
1382,10,1,Titeknots,Buzzard Walk,2019-12-31 - Bonobo - Beats 1 Radio New Year's Eve Mix
1383,11,1,Will Saul,By Your Side,2019-12-31 - Bonobo - Beats 1 Radio New Year's Eve Mix
1384,12,1,TSHA,Sacred,2019-12-31 - Bonobo - Beats 1 Radio New Year's Eve Mix
1385,13,1,Olsen,Femenine,2019-12-31 - Bonobo - Beats 1 Radio New Year's Eve Mix
1386,14,1,Al Kassian,Hidden Tropics,2019-12-31 - Bonobo - Beats 1 Radio New Year's Eve Mix
1387,15,1,Bonobo,Ibrik,2019-12-31 - Bonobo - Beats 1 Radio New Year's Eve Mix
1388,16,1,Dark Sky & Afriquoi,Cold Harbour,2019-12-31 - Bonobo - Beats 1 Radio New Year's Eve Mix
1389,17,1,Durante,Maia,2019-12-31 - Bonobo - Beats 1 Radio New Year's Eve Mix
1390,1,1,Nicholas Brittle,Eden,2020-07-24 - Bonobo - NTS Radio
1391,2,1,Lady Blackbird,Blackbird,2020-07-24 - Bonobo - NTS Radio
1392,3,1,Archie Pelago,Brown Oxford,2020-07-24 - Bonobo - NTS Radio
1393,4,1,Future Beat Alliance,Never Forever,2020-07-24 - Bonobo - NTS Radio
1394,5,1,Shinichi Atobe,Yes,2020-07-24 - Bonobo - NTS Radio
1395,6,1,Beatsbyhand,Are You Jazz?,2020-07-24 - Bonobo - NTS Radio
1396,7,1,The Mauskovic Dance Band,Continue The Fun,2020-07-24 - Bonobo - NTS Radio
1397,8,1,Penya & Msafiri Zawose,Heyyeh,2020-07-24 - Bonobo - NTS Radio
1398,9,1,Michael Kiwanuka,Final Days,2020-07-24 - Bonobo - NTS Radio
1399,10,1,Liquid Dope,Air,2020-07-24 - Bonobo - NTS Radio
1400,11,1,Bonobo & Totally Enormous Extinct Dinosaurs,6000 Feat.,2020-07-24 - Bonobo - NTS Radio
1401,12,1,Jacques Greene,Bambi,2020-07-24 - Bonobo - NTS Radio
1402,13,1,Throwing Snow,Lose Again,2020-07-24 - Bonobo - NTS Radio
1403,14,1,Model Man,Why?,2020-07-24 - Bonobo - NTS Radio
1404,15,1,Janus Rasmussen,Green Wine,2020-07-24 - Bonobo - NTS Radio
1405,16,1,Pangaea,Like This,2020-07-24 - Bonobo - NTS Radio
1406,17,1,Jackmate,Werk,2020-07-24 - Bonobo - NTS Radio
1407,18,1,WheelUP,Nbebele,2020-07-24 - Bonobo - NTS Radio
1408,19,1,Naeem,Tiger Song,2020-07-24 - Bonobo - NTS Radio
1409,20,1,Falle Nioke & Ghost Culture,Loneliness,2020-07-24 - Bonobo - NTS Radio
1410,21,1,Poté,Pearls,2020-07-24 - Bonobo - NTS Radio
1411,22,1,Anunaku,Temples,2020-07-24 - Bonobo - NTS Radio
1412,23,1,Coldcut & Hexstatic,Timber,2020-07-24 - Bonobo - NTS Radio
1413,24,1,Al Zanders,Long Gone,2020-07-24 - Bonobo - NTS Radio
1414,25,1,BraziLego,Airto,2020-07-24 - Bonobo - NTS Radio
1415,26,1,O'Flynn,Mesablanca,2020-07-24 - Bonobo - NTS Radio
1416,27,1,Prins Thomas,Trænce 5,2020-07-24 - Bonobo - NTS Radio
1417,28,1,TSHA,Deme,2020-07-24 - Bonobo - NTS Radio
1418,29,1,So Inagawa,Logo Queen,2020-07-24 - Bonobo - NTS Radio
1419,30,1,Bonobo,Untitled 99,2020-07-24 - Bonobo - NTS Radio
